device_id,household_id,device_type,model,firmware_version,installed_at
1533,686,gate,GDO-100,1.0.0,2025-11-28
1534,765,garage_door,GDO-200,2.0.0,2025-11-28
1535,207,garage_door,GDO-100,1.0.0,2025-11-28
1536,277,garage_door,GDO-100,2.0.0,2025-11-28
1537,941,gate,GDO-200,1.1.0,2025-11-28
1538,865,garage_door,GDO-200,1.1.0,2025-11-28
1539,210,gate,GDO-200,1.0.0,2025-11-28
1540,744,garage_door,GDO-100,1.1.0,2025-11-28
1541,868,gate,GATE-10,1.1.0,2025-11-28
1542,263,gate,GATE-10,1.1.0,2025-11-28
1543,459,gate,GDO-100,2.0.0,2025-11-28
1544,547,gate,GDO-100,1.1.0,2025-11-28
1545,102,garage_door,GDO-100,1.1.0,2025-11-28
1546,669,gate,GATE-10,1.0.0,2025-11-28
1547,544,gate,GATE-10,2.0.0,2025-11-28
1548,674,garage_door,GDO-100,2.0.0,2025-11-28
1549,582,garage_door,GDO-200,1.0.0,2025-11-28
1550,786,gate,GDO-100,2.0.0,2025-11-28
1551,363,garage_door,GDO-100,1.0.0,2025-11-28
1552,270,garage_door,GDO-200,1.0.0,2025-11-28
1553,617,gate,GDO-100,2.0.0,2025-11-28
1554,262,gate,GDO-100,1.0.0,2025-11-28
1555,59,gate,GDO-100,1.1.0,2025-11-28
1556,431,gate,GATE-10,1.1.0,2025-11-28
1557,703,garage_door,GDO-100,1.1.0,2025-11-28
1558,543,garage_door,GDO-200,1.1.0,2025-11-28
1559,97,garage_door,GATE-10,1.0.0,2025-11-28
1560,149,garage_door,GDO-200,2.0.0,2025-11-28
1561,134,gate,GDO-200,1.1.0,2025-11-28
1562,636,gate,GDO-200,1.0.0,2025-11-28
1563,141,garage_door,GDO-100,2.0.0,2025-11-28
1564,309,gate,GDO-200,1.0.0,2025-11-28
1565,869,garage_door,GATE-10,1.1.0,2025-11-28
1566,167,gate,GDO-100,1.0.0,2025-11-28
1567,394,garage_door,GDO-200,2.0.0,2025-11-28
1568,625,gate,GATE-10,1.0.0,2025-11-28
1569,414,gate,GATE-10,2.0.0,2025-11-28
1570,401,gate,GDO-100,1.0.0,2025-11-28
1571,573,garage_door,GDO-100,2.0.0,2025-11-28
1572,695,garage_door,GDO-200,1.1.0,2025-11-28
1573,837,garage_door,GDO-200,1.0.0,2025-11-28
1574,561,gate,GATE-10,1.0.0,2025-11-28
1575,479,garage_door,GATE-10,1.0.0,2025-11-28
1576,576,gate,GATE-10,2.0.0,2025-11-28
1577,920,garage_door,GDO-100,2.0.0,2025-11-28
1578,317,gate,GDO-100,2.0.0,2025-11-28
1579,559,gate,GDO-100,2.0.0,2025-11-28
1580,448,gate,GATE-10,1.0.0,2025-11-28
1581,827,garage_door,GDO-200,2.0.0,2025-11-28
1582,959,gate,GATE-10,1.1.0,2025-11-28
1583,349,garage_door,GDO-100,2.0.0,2025-11-28
1584,937,garage_door,GATE-10,1.0.0,2025-11-28
1585,115,gate,GDO-100,2.0.0,2025-11-28
1586,62,garage_door,GATE-10,1.0.0,2025-11-28
1587,884,gate,GDO-200,2.0.0,2025-11-28
1588,850,gate,GATE-10,1.1.0,2025-11-28
1589,623,garage_door,GDO-200,1.1.0,2025-11-28
1590,977,garage_door,GATE-10,1.0.0,2025-11-28
1591,558,gate,GATE-10,1.0.0,2025-11-28
1592,553,garage_door,GATE-10,1.0.0,2025-11-28
1593,903,gate,GDO-100,1.0.0,2025-11-28
1594,820,garage_door,GATE-10,2.0.0,2025-11-28
1595,214,gate,GDO-200,2.0.0,2025-11-28
1596,756,gate,GDO-100,1.0.0,2025-11-28
1597,792,gate,GDO-200,1.0.0,2025-11-28
1598,826,gate,GDO-100,1.1.0,2025-11-28
1599,473,gate,GDO-200,1.0.0,2025-11-28
1600,707,garage_door,GDO-200,1.1.0,2025-11-28
1601,266,garage_door,GDO-200,1.1.0,2025-11-28
1602,239,garage_door,GDO-200,1.0.0,2025-11-28
1603,469,gate,GDO-100,2.0.0,2025-11-28
1604,477,garage_door,GDO-100,2.0.0,2025-11-28
1605,75,gate,GDO-100,1.1.0,2025-11-28
1606,470,garage_door,GDO-100,1.0.0,2025-11-28
1607,174,gate,GDO-200,1.1.0,2025-11-28
1608,138,garage_door,GDO-200,1.1.0,2025-11-28
1609,790,gate,GATE-10,1.1.0,2025-11-28
1610,534,gate,GATE-10,1.0.0,2025-11-28
1611,766,garage_door,GATE-10,1.0.0,2025-11-28
1612,477,garage_door,GATE-10,1.1.0,2025-11-28
1613,467,gate,GDO-200,2.0.0,2025-11-28
1614,120,gate,GDO-200,1.1.0,2025-11-28
1615,823,garage_door,GDO-100,1.1.0,2025-11-28
1616,268,gate,GDO-100,1.1.0,2025-11-28
1617,657,garage_door,GDO-200,1.1.0,2025-11-28
1618,94,garage_door,GDO-200,1.0.0,2025-11-28
1619,824,garage_door,GATE-10,1.1.0,2025-11-28
1620,708,garage_door,GDO-200,1.0.0,2025-11-28
1621,508,gate,GDO-200,2.0.0,2025-11-28
1622,351,gate,GATE-10,1.1.0,2025-11-28
1623,713,garage_door,GDO-200,1.1.0,2025-11-28
1624,98,garage_door,GATE-10,1.0.0,2025-11-28
1625,455,garage_door,GDO-200,1.1.0,2025-11-28
1626,90,garage_door,GDO-200,1.0.0,2025-11-28
1627,611,garage_door,GATE-10,1.1.0,2025-11-28
1628,693,gate,GATE-10,1.0.0,2025-11-28
1629,777,garage_door,GDO-100,1.1.0,2025-11-28
1630,448,garage_door,GDO-200,1.0.0,2025-11-28
1631,924,garage_door,GDO-100,2.0.0,2025-11-28
1632,371,garage_door,GDO-200,1.1.0,2025-11-28
1633,780,gate,GATE-10,1.0.0,2025-11-28
1634,787,garage_door,GATE-10,1.0.0,2025-11-28
1635,690,garage_door,GDO-200,1.1.0,2025-11-28
1636,188,gate,GATE-10,1.1.0,2025-11-28
1637,83,garage_door,GDO-200,1.1.0,2025-11-28
1638,317,gate,GDO-100,1.0.0,2025-11-28
1639,267,gate,GATE-10,1.1.0,2025-11-28
1640,502,gate,GDO-200,1.1.0,2025-11-28
1641,816,garage_door,GDO-200,1.0.0,2025-11-28
1642,372,garage_door,GATE-10,2.0.0,2025-11-28
1643,436,gate,GDO-200,1.1.0,2025-11-28
1644,603,garage_door,GATE-10,1.0.0,2025-11-28
1645,457,gate,GATE-10,1.1.0,2025-11-28
1646,851,gate,GDO-100,1.0.0,2025-11-28
1647,860,garage_door,GDO-200,1.0.0,2025-11-28
1648,750,garage_door,GATE-10,1.1.0,2025-11-28
1649,203,garage_door,GATE-10,2.0.0,2025-11-28
1650,175,garage_door,GDO-200,1.0.0,2025-11-28
1651,34,garage_door,GDO-200,1.1.0,2025-11-28
1652,883,gate,GDO-100,1.1.0,2025-11-28
1653,575,garage_door,GDO-200,1.0.0,2025-11-28
1654,135,gate,GATE-10,2.0.0,2025-11-28
1655,861,gate,GDO-100,1.1.0,2025-11-28
1656,56,gate,GATE-10,2.0.0,2025-11-28
1657,678,garage_door,GDO-100,1.1.0,2025-11-28
1658,256,garage_door,GDO-200,2.0.0,2025-11-28
1659,646,garage_door,GATE-10,1.0.0,2025-11-28
1660,345,garage_door,GDO-200,2.0.0,2025-11-28
1661,49,garage_door,GDO-200,2.0.0,2025-11-28
1662,45,gate,GDO-200,2.0.0,2025-11-28
1663,991,garage_door,GATE-10,2.0.0,2025-11-28
1664,282,gate,GDO-100,2.0.0,2025-11-28
1665,660,garage_door,GDO-100,1.0.0,2025-11-28
1666,4,gate,GDO-100,1.0.0,2025-11-28
1667,925,garage_door,GDO-100,1.1.0,2025-11-28
1668,79,garage_door,GDO-200,2.0.0,2025-11-28
1669,369,gate,GATE-10,2.0.0,2025-11-28
1670,341,gate,GDO-200,2.0.0,2025-11-28
1671,374,gate,GATE-10,1.1.0,2025-11-28
1672,938,gate,GATE-10,1.1.0,2025-11-28
1673,697,garage_door,GDO-200,1.0.0,2025-11-28
1674,208,garage_door,GDO-200,1.0.0,2025-11-28
1675,978,gate,GDO-100,1.0.0,2025-11-28
1676,321,garage_door,GDO-200,2.0.0,2025-11-28
1677,692,garage_door,GDO-200,2.0.0,2025-11-28
1678,54,garage_door,GDO-200,2.0.0,2025-11-28
1679,834,garage_door,GATE-10,2.0.0,2025-11-28
1680,311,gate,GATE-10,2.0.0,2025-11-28
1681,884,garage_door,GDO-100,1.1.0,2025-11-28
1682,650,gate,GDO-100,2.0.0,2025-11-28
1683,547,garage_door,GDO-100,2.0.0,2025-11-28
1684,20,gate,GATE-10,1.0.0,2025-11-28
1685,798,garage_door,GATE-10,2.0.0,2025-11-28
1686,130,garage_door,GDO-100,1.1.0,2025-11-28
1687,938,garage_door,GATE-10,1.1.0,2025-11-28
1688,809,gate,GATE-10,1.1.0,2025-11-28
1689,260,garage_door,GATE-10,1.0.0,2025-11-28
1690,38,gate,GDO-100,1.0.0,2025-11-28
1691,159,garage_door,GDO-200,1.1.0,2025-11-28
1692,211,garage_door,GDO-200,2.0.0,2025-11-28
1693,549,gate,GATE-10,1.1.0,2025-11-28
1694,507,garage_door,GATE-10,1.1.0,2025-11-28
1695,492,garage_door,GDO-100,1.1.0,2025-11-28
1696,42,gate,GDO-200,1.1.0,2025-11-28
1697,739,gate,GATE-10,1.1.0,2025-11-28
1698,375,gate,GDO-200,2.0.0,2025-11-28
1699,553,garage_door,GATE-10,2.0.0,2025-11-28
1700,232,gate,GATE-10,1.1.0,2025-11-28
1701,841,gate,GDO-100,1.1.0,2025-11-28
1702,492,gate,GDO-200,1.1.0,2025-11-28
1703,755,garage_door,GDO-100,1.0.0,2025-11-28
1704,814,gate,GATE-10,1.1.0,2025-11-28
1705,388,gate,GATE-10,2.0.0,2025-11-28
1706,938,garage_door,GDO-100,2.0.0,2025-11-28
1707,565,gate,GDO-200,1.0.0,2025-11-28
1708,895,gate,GATE-10,1.0.0,2025-11-28
1709,813,gate,GDO-200,1.1.0,2025-11-28
1710,270,gate,GDO-200,1.0.0,2025-11-28
1711,131,gate,GDO-200,1.0.0,2025-11-28
1712,843,gate,GDO-100,2.0.0,2025-11-28
1713,676,garage_door,GATE-10,1.1.0,2025-11-28
1714,900,garage_door,GDO-100,1.0.0,2025-11-28
1715,957,garage_door,GDO-200,2.0.0,2025-11-28
1716,69,garage_door,GDO-100,1.0.0,2025-11-28
1717,46,gate,GDO-100,1.0.0,2025-11-28
1718,20,gate,GATE-10,1.0.0,2025-11-28
1719,669,garage_door,GATE-10,2.0.0,2025-11-28
1720,591,garage_door,GDO-200,2.0.0,2025-11-28
1721,347,garage_door,GDO-100,1.1.0,2025-11-28
1722,16,gate,GDO-100,1.0.0,2025-11-28
1723,687,garage_door,GDO-200,1.0.0,2025-11-28
1724,449,garage_door,GDO-200,1.0.0,2025-11-28
1725,756,garage_door,GDO-200,1.0.0,2025-11-28
1726,316,garage_door,GATE-10,1.0.0,2025-11-28
1727,717,garage_door,GATE-10,1.1.0,2025-11-28
1728,81,garage_door,GDO-200,2.0.0,2025-11-28
1729,463,gate,GDO-100,1.0.0,2025-11-28
1730,483,garage_door,GDO-200,1.0.0,2025-11-28
1731,497,garage_door,GATE-10,1.1.0,2025-11-28
1732,234,gate,GDO-100,1.1.0,2025-11-28
1733,167,garage_door,GDO-100,1.1.0,2025-11-28
1734,325,gate,GATE-10,1.0.0,2025-11-28
1735,412,gate,GDO-200,2.0.0,2025-11-28
1736,690,garage_door,GDO-200,1.1.0,2025-11-28
1737,420,garage_door,GDO-100,1.0.0,2025-11-28
1738,97,garage_door,GDO-200,1.0.0,2025-11-28
1739,923,garage_door,GDO-100,1.0.0,2025-11-28
1740,960,garage_door,GDO-100,1.1.0,2025-11-28
1741,92,gate,GDO-100,1.0.0,2025-11-28
1742,618,garage_door,GDO-200,1.1.0,2025-11-28
1743,233,gate,GDO-100,1.0.0,2025-11-28
1744,900,garage_door,GDO-100,2.0.0,2025-11-28
1745,544,garage_door,GDO-100,1.1.0,2025-11-28
1746,36,garage_door,GDO-100,1.0.0,2025-11-28
1747,911,garage_door,GDO-100,2.0.0,2025-11-28
1748,804,garage_door,GDO-100,1.0.0,2025-11-28
1749,437,garage_door,GDO-200,1.1.0,2025-11-28
1750,87,garage_door,GDO-200,2.0.0,2025-11-28
1751,810,gate,GDO-100,2.0.0,2025-11-28
1752,736,gate,GDO-200,2.0.0,2025-11-28
1753,650,gate,GDO-100,1.1.0,2025-11-28
1754,223,garage_door,GDO-100,2.0.0,2025-11-28
1755,878,gate,GDO-100,1.1.0,2025-11-28
1756,316,gate,GDO-100,2.0.0,2025-11-28
1757,88,garage_door,GDO-100,1.1.0,2025-11-28
1758,909,garage_door,GDO-100,1.0.0,2025-11-28
1759,154,garage_door,GDO-100,1.1.0,2025-11-28
1760,55,garage_door,GATE-10,2.0.0,2025-11-28
1761,422,garage_door,GDO-200,1.0.0,2025-11-28
1762,613,garage_door,GDO-100,1.1.0,2025-11-28
1763,520,garage_door,GATE-10,1.1.0,2025-11-28
1764,125,garage_door,GDO-200,1.1.0,2025-11-28
1765,158,garage_door,GDO-100,1.1.0,2025-11-28
1766,965,gate,GDO-100,1.0.0,2025-11-28
1767,888,gate,GATE-10,1.1.0,2025-11-28
1768,856,gate,GATE-10,1.0.0,2025-11-28
1769,114,gate,GDO-100,2.0.0,2025-11-28
1770,6,gate,GDO-200,1.1.0,2025-11-28
1771,145,gate,GDO-200,1.0.0,2025-11-28
1772,200,garage_door,GDO-200,1.1.0,2025-11-28
1773,579,gate,GDO-200,1.0.0,2025-11-28
1774,49,garage_door,GATE-10,1.0.0,2025-11-28
1775,566,gate,GDO-100,2.0.0,2025-11-28
1776,400,gate,GDO-100,1.1.0,2025-11-28
1777,104,garage_door,GATE-10,1.1.0,2025-11-28
1778,826,garage_door,GDO-200,1.1.0,2025-11-28
1779,891,garage_door,GDO-100,1.1.0,2025-11-28
1780,730,gate,GDO-100,2.0.0,2025-11-28
1781,238,gate,GDO-200,1.1.0,2025-11-28
1782,591,gate,GDO-200,1.1.0,2025-11-28
1783,899,gate,GDO-200,1.1.0,2025-11-28
1784,350,garage_door,GATE-10,2.0.0,2025-11-28
1785,761,gate,GATE-10,2.0.0,2025-11-28
1786,75,garage_door,GDO-200,1.0.0,2025-11-28
1787,665,gate,GATE-10,1.1.0,2025-11-28
1788,115,gate,GDO-200,1.0.0,2025-11-28
1789,7,garage_door,GATE-10,1.0.0,2025-11-28
1790,237,garage_door,GDO-200,1.0.0,2025-11-28
1791,474,garage_door,GATE-10,1.0.0,2025-11-28
1792,666,gate,GDO-200,1.0.0,2025-11-28
1793,915,garage_door,GDO-200,1.1.0,2025-11-28
1794,727,gate,GDO-200,1.1.0,2025-11-28
1795,565,gate,GDO-200,1.1.0,2025-11-28
1796,760,garage_door,GDO-100,1.1.0,2025-11-28
1797,396,gate,GDO-100,1.1.0,2025-11-28
1798,888,garage_door,GATE-10,1.1.0,2025-11-28
1799,78,garage_door,GDO-100,1.0.0,2025-11-28
1800,278,garage_door,GDO-200,1.1.0,2025-11-28
1801,635,gate,GATE-10,2.0.0,2025-11-28
1802,654,garage_door,GDO-200,1.0.0,2025-11-28
1803,884,gate,GATE-10,1.1.0,2025-11-28
1804,333,garage_door,GDO-200,1.0.0,2025-11-28
1805,922,gate,GATE-10,2.0.0,2025-11-28
1806,413,garage_door,GDO-100,1.0.0,2025-11-28
1807,637,gate,GDO-100,1.1.0,2025-11-28
1808,635,gate,GDO-100,1.1.0,2025-11-28
1809,715,gate,GDO-100,1.0.0,2025-11-28
1810,582,garage_door,GDO-100,1.0.0,2025-11-28
1811,956,gate,GDO-100,1.0.0,2025-11-28
1812,507,garage_door,GDO-200,1.0.0,2025-11-28
1813,755,gate,GDO-200,1.1.0,2025-11-28
1814,457,gate,GDO-100,1.1.0,2025-11-28
1815,576,garage_door,GDO-100,2.0.0,2025-11-28
1816,229,garage_door,GDO-200,1.0.0,2025-11-28
1817,584,gate,GDO-200,1.1.0,2025-11-28
1818,33,garage_door,GDO-200,1.0.0,2025-11-28
1819,420,gate,GDO-100,1.1.0,2025-11-28
1820,510,gate,GATE-10,1.0.0,2025-11-28
1821,283,gate,GDO-200,2.0.0,2025-11-28
1822,948,gate,GDO-100,1.0.0,2025-11-28
1823,952,gate,GATE-10,2.0.0,2025-11-28
1824,226,garage_door,GDO-100,1.0.0,2025-11-28
1825,986,gate,GDO-100,1.1.0,2025-11-28
1826,613,gate,GDO-200,1.1.0,2025-11-28
1827,978,gate,GDO-100,1.0.0,2025-11-28
1828,47,gate,GATE-10,1.1.0,2025-11-28
1829,539,garage_door,GDO-200,1.1.0,2025-11-28
1830,402,garage_door,GDO-200,1.1.0,2025-11-28
1831,396,garage_door,GDO-200,1.1.0,2025-11-28
1832,156,garage_door,GATE-10,1.1.0,2025-11-28
1833,889,garage_door,GDO-200,1.0.0,2025-11-28
1834,669,gate,GDO-200,1.1.0,2025-11-28
1835,269,garage_door,GATE-10,2.0.0,2025-11-28
1836,187,garage_door,GDO-200,2.0.0,2025-11-28
1837,195,gate,GATE-10,1.1.0,2025-11-28
1838,24,gate,GDO-200,2.0.0,2025-11-28
1839,365,garage_door,GDO-200,2.0.0,2025-11-28
1840,210,garage_door,GDO-200,1.1.0,2025-11-28
1841,862,garage_door,GDO-200,1.0.0,2025-11-28
1842,204,garage_door,GDO-200,2.0.0,2025-11-28
1843,455,gate,GDO-100,2.0.0,2025-11-28
1844,224,garage_door,GATE-10,1.0.0,2025-11-28
1845,121,garage_door,GATE-10,1.0.0,2025-11-28
1846,17,gate,GDO-200,1.0.0,2025-11-28
1847,884,garage_door,GDO-200,1.1.0,2025-11-28
1848,298,gate,GDO-200,1.1.0,2025-11-28
1849,512,garage_door,GATE-10,1.1.0,2025-11-28
1850,478,gate,GDO-100,1.1.0,2025-11-28
1851,496,gate,GATE-10,2.0.0,2025-11-28
1852,839,garage_door,GATE-10,2.0.0,2025-11-28
1853,663,garage_door,GDO-100,2.0.0,2025-11-28
1854,638,gate,GATE-10,1.1.0,2025-11-28
1855,371,gate,GDO-200,1.0.0,2025-11-28
1856,488,garage_door,GATE-10,1.1.0,2025-11-28
1857,551,garage_door,GDO-200,2.0.0,2025-11-28
1858,554,gate,GDO-200,2.0.0,2025-11-28
1859,769,gate,GDO-200,2.0.0,2025-11-28
1860,22,gate,GDO-200,1.1.0,2025-11-28
1861,411,garage_door,GDO-100,1.0.0,2025-11-28
1862,259,garage_door,GDO-100,1.1.0,2025-11-28
1863,83,gate,GDO-200,1.0.0,2025-11-28
1864,593,gate,GDO-100,1.1.0,2025-11-28
1865,187,gate,GDO-200,2.0.0,2025-11-28
1866,703,gate,GDO-100,2.0.0,2025-11-28
1867,836,gate,GDO-100,1.1.0,2025-11-28
1868,296,gate,GDO-100,2.0.0,2025-11-28
1869,432,gate,GDO-200,1.0.0,2025-11-28
1870,826,gate,GDO-200,1.0.0,2025-11-28
1871,692,garage_door,GDO-200,2.0.0,2025-11-28
1872,838,gate,GDO-200,1.0.0,2025-11-28
1873,938,garage_door,GDO-200,1.1.0,2025-11-28
1874,110,garage_door,GDO-100,1.0.0,2025-11-28
1875,909,gate,GDO-200,2.0.0,2025-11-28
1876,304,gate,GDO-100,2.0.0,2025-11-28
1877,681,gate,GATE-10,1.0.0,2025-11-28
1878,27,garage_door,GATE-10,2.0.0,2025-11-28
1879,264,gate,GDO-200,1.0.0,2025-11-28
1880,216,gate,GATE-10,2.0.0,2025-11-28
1881,865,garage_door,GATE-10,2.0.0,2025-11-28
1882,422,garage_door,GDO-100,1.1.0,2025-11-28
1883,617,gate,GATE-10,1.1.0,2025-11-28
1884,198,gate,GDO-100,1.0.0,2025-11-28
1885,122,gate,GDO-100,2.0.0,2025-11-28
1886,280,garage_door,GDO-100,1.1.0,2025-11-28
1887,956,garage_door,GDO-200,1.0.0,2025-11-28
1888,410,garage_door,GDO-200,1.1.0,2025-11-28
1889,58,gate,GDO-200,1.0.0,2025-11-28
1890,578,garage_door,GDO-100,2.0.0,2025-11-28
1891,758,gate,GATE-10,1.1.0,2025-11-28
1892,846,gate,GDO-200,2.0.0,2025-11-28
1893,328,gate,GDO-100,2.0.0,2025-11-28
1894,754,gate,GDO-200,2.0.0,2025-11-28
1895,380,gate,GDO-200,2.0.0,2025-11-28
1896,441,garage_door,GATE-10,1.0.0,2025-11-28
1897,234,garage_door,GDO-200,1.1.0,2025-11-28
1898,159,garage_door,GATE-10,1.0.0,2025-11-28
1899,296,gate,GATE-10,1.1.0,2025-11-28
1900,676,gate,GDO-100,1.0.0,2025-11-28
1901,989,gate,GDO-100,1.1.0,2025-11-28
1902,147,gate,GDO-200,1.0.0,2025-11-28
1903,185,gate,GATE-10,1.1.0,2025-11-28
1904,840,garage_door,GATE-10,1.0.0,2025-11-28
1905,979,gate,GDO-100,1.1.0,2025-11-28
1906,693,gate,GDO-200,1.1.0,2025-11-28
1907,940,garage_door,GATE-10,1.0.0,2025-11-28
1908,846,gate,GATE-10,1.1.0,2025-11-28
1909,588,gate,GATE-10,2.0.0,2025-11-28
1910,476,garage_door,GDO-200,1.0.0,2025-11-28
1911,334,garage_door,GDO-100,1.0.0,2025-11-28
1912,93,garage_door,GDO-200,1.1.0,2025-11-28
1913,986,gate,GDO-200,1.0.0,2025-11-28
1914,255,garage_door,GATE-10,1.0.0,2025-11-28
1915,259,gate,GATE-10,1.0.0,2025-11-28
1916,416,garage_door,GDO-100,1.1.0,2025-11-28
1917,198,gate,GDO-100,1.0.0,2025-11-28
1918,562,garage_door,GDO-200,1.0.0,2025-11-28
1919,203,garage_door,GATE-10,1.0.0,2025-11-28
1920,627,gate,GATE-10,1.1.0,2025-11-28
1921,418,gate,GDO-200,1.1.0,2025-11-28
1922,839,gate,GATE-10,1.0.0,2025-11-28
1923,527,garage_door,GDO-200,1.0.0,2025-11-28
1924,665,garage_door,GDO-200,2.0.0,2025-11-28
1925,838,garage_door,GDO-200,1.1.0,2025-11-28
1926,626,garage_door,GATE-10,2.0.0,2025-11-28
1927,547,garage_door,GATE-10,1.1.0,2025-11-28
1928,259,garage_door,GATE-10,1.1.0,2025-11-28
1929,586,garage_door,GATE-10,1.0.0,2025-11-28
1930,24,garage_door,GDO-200,1.1.0,2025-11-28
1931,304,gate,GDO-100,2.0.0,2025-11-28
1932,792,garage_door,GDO-200,2.0.0,2025-11-28
1933,380,gate,GATE-10,1.1.0,2025-11-28
1934,261,gate,GDO-200,2.0.0,2025-11-28
1935,708,garage_door,GDO-200,1.0.0,2025-11-28
1936,731,garage_door,GATE-10,1.0.0,2025-11-28
1937,675,gate,GDO-100,1.0.0,2025-11-28
1938,844,garage_door,GATE-10,2.0.0,2025-11-28
1939,420,gate,GDO-200,1.0.0,2025-11-28
1940,94,gate,GDO-100,1.1.0,2025-11-28
1941,44,gate,GATE-10,2.0.0,2025-11-28
1942,370,gate,GDO-200,1.1.0,2025-11-28
1943,976,gate,GDO-100,1.1.0,2025-11-28
1944,745,gate,GATE-10,1.1.0,2025-11-28
1945,896,gate,GATE-10,1.1.0,2025-11-28
1946,513,gate,GDO-200,1.1.0,2025-11-28
1947,3,gate,GATE-10,1.0.0,2025-11-28
1948,108,gate,GATE-10,1.0.0,2025-11-28
1949,795,gate,GDO-100,1.0.0,2025-11-28
1950,755,garage_door,GDO-200,1.0.0,2025-11-28
1951,366,gate,GDO-100,1.0.0,2025-11-28
1952,123,garage_door,GDO-200,1.0.0,2025-11-28
1953,218,gate,GDO-200,1.1.0,2025-11-28
1954,83,gate,GDO-100,1.0.0,2025-11-28
1955,290,garage_door,GDO-100,1.1.0,2025-11-28
1956,356,gate,GATE-10,1.1.0,2025-11-28
1957,440,gate,GDO-100,1.1.0,2025-11-28
1958,703,gate,GDO-200,1.0.0,2025-11-28
1959,520,gate,GATE-10,2.0.0,2025-11-28
1960,212,gate,GDO-200,1.0.0,2025-11-28
1961,577,garage_door,GDO-200,1.0.0,2025-11-28
1962,656,gate,GDO-100,1.0.0,2025-11-28
1963,871,garage_door,GDO-200,1.1.0,2025-11-28
1964,313,garage_door,GDO-200,1.0.0,2025-11-28
1965,744,gate,GDO-100,2.0.0,2025-11-28
1966,818,gate,GATE-10,1.1.0,2025-11-28
1967,1,garage_door,GDO-200,1.0.0,2025-11-28
1968,446,garage_door,GDO-100,1.1.0,2025-11-28
1969,146,garage_door,GATE-10,1.1.0,2025-11-28
1970,694,garage_door,GDO-200,1.0.0,2025-11-28
1971,568,gate,GDO-100,2.0.0,2025-11-28
1972,193,gate,GATE-10,2.0.0,2025-11-28
1973,126,garage_door,GDO-200,1.0.0,2025-11-28
1974,998,garage_door,GATE-10,1.1.0,2025-11-28
1975,449,gate,GDO-100,1.1.0,2025-11-28
1976,856,garage_door,GATE-10,1.0.0,2025-11-28
1977,498,garage_door,GATE-10,2.0.0,2025-11-28
1978,944,garage_door,GDO-200,1.1.0,2025-11-28
1979,84,garage_door,GDO-100,2.0.0,2025-11-28
1980,372,gate,GDO-200,1.0.0,2025-11-28
1981,841,gate,GDO-200,1.1.0,2025-11-28
1982,263,gate,GDO-100,1.0.0,2025-11-28
1983,250,gate,GATE-10,2.0.0,2025-11-28
1984,839,gate,GATE-10,2.0.0,2025-11-28
1985,26,garage_door,GDO-200,1.0.0,2025-11-28
1986,632,garage_door,GDO-200,1.0.0,2025-11-28
1987,802,gate,GATE-10,2.0.0,2025-11-28
1988,232,gate,GDO-100,1.1.0,2025-11-28
1989,981,gate,GDO-100,1.0.0,2025-11-28
1990,67,gate,GATE-10,1.1.0,2025-11-28
1991,471,garage_door,GDO-100,1.1.0,2025-11-28
1992,508,garage_door,GDO-200,2.0.0,2025-11-28
1993,742,garage_door,GDO-100,2.0.0,2025-11-28
1994,128,gate,GDO-100,2.0.0,2025-11-28
1995,653,gate,GDO-100,1.0.0,2025-11-28
1996,112,gate,GATE-10,2.0.0,2025-11-28
1997,705,gate,GDO-200,1.0.0,2025-11-28
1998,815,garage_door,GDO-200,1.1.0,2025-11-28
1999,490,gate,GDO-100,1.1.0,2025-11-28
2000,147,garage_door,GATE-10,1.1.0,2025-11-28
2001,433,garage_door,GATE-10,1.0.0,2025-11-28
2002,933,garage_door,GDO-200,1.0.0,2025-11-28
2003,376,gate,GDO-100,1.1.0,2025-11-28
2004,921,gate,GDO-200,2.0.0,2025-11-28
2005,849,gate,GDO-100,1.0.0,2025-11-28
2006,547,garage_door,GDO-200,1.0.0,2025-11-28
2007,982,garage_door,GDO-200,1.1.0,2025-11-28
2008,111,gate,GDO-100,1.0.0,2025-11-28
2009,670,garage_door,GATE-10,1.1.0,2025-11-28
2010,540,gate,GATE-10,2.0.0,2025-11-28
2011,865,garage_door,GDO-200,1.1.0,2025-11-28
2012,578,garage_door,GATE-10,1.1.0,2025-11-28
2013,868,garage_door,GDO-100,1.0.0,2025-11-28
2014,42,gate,GDO-100,1.0.0,2025-11-28
2015,757,garage_door,GATE-10,1.0.0,2025-11-28
2016,828,gate,GATE-10,1.0.0,2025-11-28
2017,316,gate,GDO-100,1.1.0,2025-11-28
2018,962,gate,GDO-100,2.0.0,2025-11-28
2019,873,garage_door,GDO-100,2.0.0,2025-11-28
2020,943,garage_door,GATE-10,2.0.0,2025-11-28
2021,896,gate,GATE-10,1.1.0,2025-11-28
2022,643,garage_door,GDO-100,1.0.0,2025-11-28
2023,883,gate,GDO-200,2.0.0,2025-11-28
2024,911,garage_door,GATE-10,1.1.0,2025-11-28
2025,543,gate,GATE-10,1.0.0,2025-11-28
2026,255,garage_door,GDO-100,1.1.0,2025-11-28
2027,133,garage_door,GDO-100,2.0.0,2025-11-28
2028,250,garage_door,GDO-200,1.1.0,2025-11-28
2029,361,gate,GDO-200,1.0.0,2025-11-28
2030,980,garage_door,GATE-10,1.0.0,2025-11-28
2031,538,gate,GDO-200,2.0.0,2025-11-28
